,id,text,date,author_id
0,1501496806970060801,@1Adhughes @Tessasoldestson Mercedes achieved nearly 60-70% in a decade that Ferrari took over 7 decades. So they are the benchmarks.,2022-03-09 09:55:09+00:00,1000211253632028672
1,1501496805409923075,If this rumour was about Ferrari nobody would believe it🤣 https://t.co/UFhwyWwAaf,2022-03-09 09:55:09+00:00,1334094218306985984
2,1501496631362920452,@sunnysideseb aaahhhh thank you so much bestie!! i love that ferrari seb gear of mine 🥺❤️,2022-03-09 09:54:28+00:00,2917454215
3,1501496571044802561,"Motorsport Italia: Scuderia Ferrari successfully passed three days of testing in Barcelona with the same power unit (066/7). The same unit is mounted in Bahrain, while work on the test bench continues in Maranello to improve reliability, which must reach 6,000 kilometers. .",2022-03-09 09:54:13+00:00,486720661
4,1501496404631601153,@LBC Nick Ferrari using Ukraine as an excuse to reduce foreign aid to India,2022-03-09 09:53:33+00:00,1427345963128086529
5,1501496343625445376,@auhCleahciMxelA put me on Kaiser I want a Ferrari too 🔥,2022-03-09 09:53:19+00:00,1445479475756421130
6,1501496303079075842,"@LamisK @chuck_ferrari @shehzadyounis It’s true we have Biological weapon facilities along the border of Ukraine Russia, which is illegal as hell. Notice how nervous these 2 get. Look at her body language. She was working under Obama when these were installed https://t.co/cEut1VVk3r",2022-03-09 09:53:09+00:00,1500981863502036992
7,1501496117564948481,"So... Slight problem with the first Portofino, roof wouldn't work... So in the sun by the sea with ""Portofino 2""
#ferrari #special #portofino #spyder #seaside  #italianstyle🇮🇹 #italianstallion🇮🇹 #gumball3000 #gumballlife #gumballfamily #weare22 #hypercars https://t.co/FzxqRyORm0",2022-03-09 09:52:25+00:00,1038018962502676480
8,1501495881018843137,"#Fanatec GT World Challenge Europe #AstonMartin #AudiSport #BMW #endurance #enduranceracing  #Ferrari #GTendurance #GTWorldCh #GTWorldChAsia #GTWorldChAUS #GTWorldChEu #Lamborghini #McLaren #MercedesAMG  #Porsche  #ThisIsEndurance

https://t.co/UrWE1ePIKb https://t.co/IAyersNlXk",2022-03-09 09:51:29+00:00,1308061382181609472
9,1501495744171286531,@busterforever @FanaticsFerrari My dream car is not a Ferrari so not everyone’s dream to drive a Ferrari,2022-03-09 09:50:56+00:00,1455583319433883659
10,1501495656669712384,"@DisndatSignor @RandyNorton_ Me and husband share an eBay account so I often go and search for odd things, like a £75k red Ferrari and Victorian dental tools, really freaks his nut as his birthday approaches",2022-03-09 09:50:35+00:00,1435993619803119621
11,1501495616085635078,@EXPOSECORRUPT11 @chuck_ferrari @shehzadyounis Really? After Wuhan? Some nerve! #ChinaLiedPeopleDied #ChinaLied,2022-03-09 09:50:25+00:00,36036569
12,1501495508128436225,"🇳🇱 *ENDS SOON*

This Ferrari 599 GTB is a handsomely specified low-mileage example of the lauded front-engined grand tourer, equipped with the sought-after ‘HGTE’ handling package. 

Details: https://t.co/WO4PfZvDe1

#collectingcars https://t.co/hPG9aNrio1",2022-03-09 09:50:00+00:00,1090558456459939840
13,1501495411617538050,"people act like Magnussen never got top level machinery when the 2018 Haas literally is the 2017 Ferrari

that's better than most cars Hulkenberg's driven before (except 2020 RP, for 3 races) https://t.co/lElZdnOEGi",2022-03-09 09:49:37+00:00,1398638785999613961
14,1501495410120347648,@cigardrift leans on my ferrari Hey pogi,2022-03-09 09:49:36+00:00,1331425868229476352
15,1501495004333850624,"Are you ready? 

The @DTM #Esports Championship starts tomorrow, premiering the #Ferrari 488 GT3 EVO 2020 in #RaceRoom!

Tune in to the Live Stream for the DTM 21 Car Pack release date announcement! https://t.co/RmtTEPZH8G",2022-03-09 09:48:00+00:00,214509913
16,1501494845747216386,"""Ask a child to draw a car, he'll draw It Red"".

 -Enzo Ferrari #Formula1 #Ferrari #ferrarif175 #F1 @Charles_Leclerc @Carlossainz55 https://t.co/gfkpxdo7Cw",2022-03-09 09:47:22+00:00,38694052
17,1501494650686824448,"Ferrari is the first to agree those non white crossing the Channel should be claiming in the first country they arrive in 
This is brexit Britain https://t.co/zEO7LKOCHc",2022-03-09 09:46:35+00:00,309908788
18,1501494465164423175,@richenergyceo @Ferrari and Billy Boys clapped out Jaguar is worth less than the alloys on this Ferrari,2022-03-09 09:45:51+00:00,1492130956924399619
19,1501494427096956929,@NaturalParadigm @McLarenF1 Ferrari have just launched the 296 GTB and all the journos are raving about it. Presumably this is McLaren making sure we don’t forget they also have a super high performance hybrid supercar in the pipeline,2022-03-09 09:45:42+00:00,2726528391
20,1501494249769955331,"[MUSIC RELEASE]

HOMIES - BROKEN FERRARI 

Spotify : https://t.co/QRItFXGKBT https://t.co/2w6oyXjgfJ",2022-03-09 09:45:00+00:00,1471831991607648266
21,1501494237023584261,"@JennieGow KMag says he’s done with F1, doesn’t want to be at the back of F1 grid. Hulk would be a good option for Mick, would help him grow but I think life as moved on for Hulk. Gio would be a better option &amp; with his Ferrari links. He brings a lot to the party.",2022-03-09 09:44:57+00:00,55550502
22,1501493876598747145,@GreigWhite4 @simsini @LBC @NickFerrariLBC Nick Ferrari has lost the plot he wants to blackmail Indian govt into condemnation over 10mil worth of aid lol what a nutter trying to make other Country’s condemn,2022-03-09 09:43:31+00:00,333057491
23,1501493775880830981,Nick Ferrari claiming not to have seen news clips taking about “civilised “ and “blond and blue eyed” people being somehow more worthy of compassion and refugee status . Journalism at its finest!!!@LBC #LBC @NickFerrariLBC,2022-03-09 09:43:07+00:00,1264619212775010304
24,1501493561644126208,#NowPlaying John Michael Ferrari - So Beautiful :: Tune In: https://t.co/iWq84H7KPR,2022-03-09 09:42:16+00:00,27419309
25,1501493553813467141,"A revised #F1 livery ranking, as McLaren takes a huge tumble down the standings with this absolute state: 

1. Aston Martin 
2. Mercedes
3. Williams
4. Alfa Romeo
5. Alpine pink
6. Red Bull
7. AlphaTauri
8. Ferrari
9. Alpine
10. McLaren
11. Haas https://t.co/5oaT2j3fj6",2022-03-09 09:42:14+00:00,41666004
26,1501493396409626626,"Ferrari normally hates foreign aid but today he’s suddenly realised its an important part of our foreign policy #consistency
@lbc @NickFerrariLBC",2022-03-09 09:41:36+00:00,296479923
27,1501493331133616128,i’d play white ferrari full blast https://t.co/z8sLdkND3a,2022-03-09 09:41:21+00:00,1000289658423709701
28,1501493248736514052,"#Ukraine: Italian luxury carmakers #Ferrari and #Lamborghini stop exports to #Russia 

#StandWithUkraine #RussianCrimes #Dictatorship #Surveillance #Censorship #RussianWarCrimes #FreeNavalny #PutinThePoisoner 

https://t.co/UO8UZZwCC6",2022-03-09 09:41:01+00:00,90466734
29,1501493222459248640,"@cleckylad I just listened to an ignoramous on @LBC tell Nick Ferrari that it's not women &amp; children coming in, it's men who must be checked, and we don't have space for them.  @NickFerrariLBC  replies were spot on: Have you seen the pictures? and We need to make room. 👏👏👏",2022-03-09 09:40:55+00:00,18599967
30,1501493159947292673,@TheDanProsser I think it depends whether K Mag thinks he can move up the grid at all. He was with Haas from 2017-2020 with no hint of moving up to Ferrari or any other team.,2022-03-09 09:40:40+00:00,1211523276779880449
31,1501492946826317828,"#DoubleThink from Nick Ferrari who rightly condemns his listeners who insist ""we're full up"" or ""we've done our bit"" wrt Ukrainian refugees but wants UK to strip foreign aid from states that don't condemn Putin

Our foreign aid is targeted at the POOREST not their countries

#LBC",2022-03-09 09:39:49+00:00,51147107
32,1501492757025726468,"@ESPNF1 It’s their tyres that will determine the winner this season. #LewisHamilton is the master of tyre management. All I know is that it will be fun for us season better than last year. Ferrari will surprise everyone. Let the race begin 💃🕺💃🕺
---PLEASE PRAY FOR PEOPLE OF UKRAINE--- https://t.co/j21uVPSvyI",2022-03-09 09:39:04+00:00,636856860
33,1501492686917799938,Antonio Giovinazzi will win the Audi Grand Prix at Marina Bay Street Circuit driving for Ferrari.,2022-03-09 09:38:47+00:00,1389159414255341569
34,1501492616420016129,TEKNOOFFICIAL is fond of everything made by Ferrari,2022-03-09 09:38:30+00:00,713132138376335361
