,id,text,date,author_id
44,1501501800607883267,"@FiftyBucksVT Motorsport-Magazine reported on the opposite yesterday, that the Audi LMDh programme is *not* being put on hold due to an involvement in Formula 1🤔",2022-03-09 10:15:00+00:00,754697810
45,1501501454015623172,An New York woman’s Audi was stolen and returned with a bizarre explanation,2022-03-09 10:13:37+00:00,1307831217174315008
46,1501501023927795713,@AUDI @GtronicRadio WHERE IS MY GTRON @kristina16051 https://t.co/5hkqi56z4c,2022-03-09 10:11:55+00:00,1478848416050397184
47,1501500956420325379,@Chibuzo85836523 @stanley_audi @SOLUTIONOFF1CE @DrOlufunmilayo Nd where is the question?,2022-03-09 10:11:39+00:00,1247858289465085957
48,1501500499434283009,"WTT / want to trade / want to tukar

Tiket PTD BTS LIVE VIEWING CGV BG Junction Surabaya (1 ticket)

have : seat D12 Audi #3
want : any seat row A-D - Audi #5 / #7

NOT FOR SALE / TIDAK DIJUAL 🌈🦋💗",2022-03-09 10:09:50+00:00,1460869977372651528
49,1501500052899909640,Real Carbon Fiber Rear Trunk Spoiler Race Wing Lip Fit For Audi A7 S7 RS7 2019UP https://t.co/biItYh8DDp eBay https://t.co/M6rDTD0ldl,2022-03-09 10:08:03+00:00,1403436124958126081
50,1501499988500783106,"Jost Capito, currently CEO of Williams F1, was the Director of Motorsport at Volkswagen, when the Polo was unbeatable for four seasons straight in the World Rally Championship, wasn't he? Since Audi is owned by VW, a partnership between Williams and Audi would make sense.",2022-03-09 10:07:48+00:00,4827661235
51,1501499829242843139,"[EU/UK/US Ship] Xhorse BCM2 Audi Solder-Free Adapters For Key Tool PLUS/VVDI Prog/VVDI2.
Learn more:https://t.co/Lj63QgHTlr https://t.co/kFLfpCsqtF",2022-03-09 10:07:10+00:00,775628514171113474
52,1501499345841143808,Does anyone else prefer the horizontal line grills over the new honeycomb ones or prefer the black logos over the original one? I think Audi is superior over BMW &amp; Mercedes because of the dynamic turn signals and puddle lights. Out of ... https://t.co/oocp5ITUHB,2022-03-09 10:05:15+00:00,1148361181
53,1501499234209738752,"Audi A5

@SonerBilalKahve @_imranDogan @Yuriqaqarin @umuttozkoparan @CelikHasim @yaz_kizim34 @kjluevano @Selin_Zzzz
@oMelekQQ

Good luck everybody 🍀🍀
Dc:kmrnc#1490 https://t.co/mjUzugWcqy",2022-03-09 10:04:48+00:00,1352251327930368001
54,1501498912074575875,Blacked Out Audi R8 https://t.co/hvIKBnTlmf,2022-03-09 10:03:31+00:00,1470520572090142724
55,1501498756835209217,"@HarrySilver17 @joshdr83 My Audi ICE car cost me about $1500-$2000 a year in servicing and repairs to keep on the road. My EV currently costs me about $2.50 a year. There is very little to do - brakes, tyres and wipers is about it. You'll never do a turbo, gearbox or head gasket!",2022-03-09 10:02:54+00:00,296754727
56,1501498040196161537,"The offenders left in a grey Audi
https://t.co/uulndc9ad5",2022-03-09 10:00:03+00:00,27639169
57,1501497687589457920,Blacked out to gloss Audi Emblems https://t.co/0qzRpbRBop https://t.co/J3Lmif3BcS,2022-03-09 09:58:39+00:00,1452989408823713802
58,1501497364921688066,"Pakistan imported 13,246 new cars (CBUs) in 2021 which is 10x the past four years average. 
The hike is not due to Audi Etron or others, Its MG (10,139 units)- mainly MG-HS. This car was supposed to be assembled in Pakistan - but all imports to-date https://t.co/fSyb4QcCMV",2022-03-09 09:57:22+00:00,69830837
59,1501496414949425154,"HELP RT/LIKE‼️

wtt / want to trade ticket ptd live viewing
have : 1 ticket cgv jgc audi 6 row B
want : 1 ticket cgv jgc audi 7",2022-03-09 09:53:36+00:00,1287545544370348032
60,1501496215455744000,"HELP RT/LIKE‼️

wtt / want to trade ticket ptd live viewing
have : 1 ticket cgv jgc audi 6 row B
want : 1 ticket cgv jgc audi 7",2022-03-09 09:52:48+00:00,1339597953967669249
61,1501495897330315264,Bosch 42YB13M Mass Air Flow Sensor Fits 2002-2003 Audi S6 4.2L V8 https://t.co/fjvcrhAneV eBay https://t.co/YQV4VILdIB,2022-03-09 09:51:33+00:00,1343690732305989632
62,1501495894914461696,AUDI TT QUATTRO (2000-2006) Water Hose - Flange to Oil Cooler to Water Pipe https://t.co/xhDaK2Cw3d eBay,2022-03-09 09:51:32+00:00,1375580130139983872
63,1501495842003378179,@audisouthafrica @Hemtonick_ 🔥🔥You would have bagged yourselves not  only an A rated salesperson but an Audi die hard fan 👌🏽,2022-03-09 09:51:19+00:00,1404786502387838978
64,1501495712257032195,@awomiii PVR Ambience Gurgaon added ine more show at their second audi for INR 2000. There are so many seats left. This is for live https://t.co/p4pkyKlgN4,2022-03-09 09:50:48+00:00,1268873617783185408
65,1501495183082508291,@stanley_audi @Toxykay7 @SOLUTIONOFF1CE @DrOlufunmilayo Is over 10 hours she never answer your question.,2022-03-09 09:48:42+00:00,1298975836050137090
66,1501494924193189893,"@OtsileJK @Mazda_SA Mazda is a very smart company,they decided to copy smart looking cars. This is what toyota needs to borrow coz toyota looks ugly but liable.  Am sure if toyota copy looks from this smart looking car like audi, volvo range etc , it will boost it sale .",2022-03-09 09:47:41+00:00,4424088143
67,1501494610547326982,@davelevitan @liekemarsman And as a related issue: we tried to buy an electric car from Audi and were informed yesterday that they were sold out for the year (it’s March!). Looks like the auto industry is doing a great job to move away from gas 🤪.,2022-03-09 09:46:26+00:00,1351543839958446081
68,1501494506776113155,"@Audi_lust 

Hi sweety ... can I edit promo twt for you?",2022-03-09 09:46:01+00:00,1108023582599401472
69,1501494297375350792,"@CBIpictures #WTS BTS PTD Live Viewing.
Aeon JGC Jakarta Audi 6 seat F12. 
DM me for price🤗✨",2022-03-09 09:45:11+00:00,151364018
70,1501494283630972936,"@CGV_ID WTS REPEAT PERFORMANCE
CGV GI audi #1 seat D29-30
@ normal price",2022-03-09 09:45:08+00:00,957249006199099393
71,1501493959771578380,An Ohio woman’s Audi was stolen and returned with a bizarre explanation,2022-03-09 09:43:51+00:00,1307831217174315008
72,1501493911595982853,@Cdw123451 @GerberKawasaki I can't relate. Best car I've ever owned. After Audi A6 and A8.  What's your previous car?,2022-03-09 09:43:39+00:00,23348701
73,1501493760475160580,"There is a plus side of being ‘mid’ 50s🥴

Audi Fully comp insurance £171.00👍",2022-03-09 09:43:03+00:00,1310676051064954880
74,1501493537115934722,"Quality &amp; Affordable Oils &amp; Chemicals! 

#discountmotorspares #nelspruit #tonga #malalane #schoemansdal #jhbbooysens #kamkhlushwa #truckparts #carlifestyle #audi #carsofinstagram #caraccessories #car #cars #dashcamera #autoaccessories #autobrighttech #accessories #bmw #carcamera https://t.co/LAyCwGDSJY",2022-03-09 09:42:10+00:00,1313034873196683265
75,1501493525975748608,say babye to your audi 😭😭 https://t.co/HOqbMWcV3y,2022-03-09 09:42:07+00:00,1398521508788539395
76,1501493189936824320,@AudiOfficial @audiaustralia @AudiBarryBourke @AudiCanada @Audi @AudiUK @AudiUKPress @AudiUKCare @AudiUKSalesInfo @AudiMiddleEast @audisport @AudiIN @AudiMiddleEast @AudiFrance awful post-sales customer care from Audi in Australia and Audi dealership. Be aware before buying! https://t.co/1FkAU1anJk,2022-03-09 09:40:47+00:00,958914397619007488
77,1501493146609459201,"@Osama_otero Every manufacturer has shortcomings, just pick one with shortcomings you can deal with, you can easily and affordably fix by yourself. As for me, having one good car whether Beamer, Benz or Audi and a kavitz or demio on standby will always be goals.",2022-03-09 09:40:37+00:00,1640004764
78,1501492872214106115,"@CGV_ID WTT Tiket PTD BTS LIVE VIEWING CGV BG Junction Surabaya (1 ticket)

have : seat D12 Audi #3
want : any seat row A-D - Audi #5 / #7",2022-03-09 09:39:31+00:00,1460869977372651528
79,1501492686917799938,Antonio Giovinazzi will win the Audi Grand Prix at Marina Bay Street Circuit driving for Ferrari.,2022-03-09 09:38:47+00:00,1389159414255341569
80,1501492385381249027,Blancpain GT Series/Endurance:2014 Audi R8 LMS Ultra #55 (Brothers Racing Team) https://t.co/uNvxBZQQfe,2022-03-09 09:37:35+00:00,1946786108
81,1501492151498469377,"@CGV_ID WTT Tiket PTD BTS LIVE VIEWING CGV GRAND INDONESIA (1 ticket) 
have : seat row N2x Audi #1
want : CGV GI or JGC AEON. Any seat row A-D",2022-03-09 09:36:39+00:00,43663760
82,1501492106182934532,A new listing for Audi R8 Hoer gearbox has been posted on Race Parts Trader - A Racers Online Classified!,2022-03-09 09:36:29+00:00,1623181249
83,1501492051514380288,@marielladante @matteosalvinimi @audi could you please explain this?,2022-03-09 09:36:16+00:00,1096398517176799232
